# N2O, CH4, CO2 Fluxes via Static Chambers,,,,,,,
#,,,,,,,,,
# Original Data Source: https://lter.kbs.msu.edu/datatables/28,,,,,,,,,
# The newest version of the data https://lter.kbs.msu.edu/datatables/28.csv,,,,,,,,,
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/16.eml,,,,,,,,,
#,,,,,,,,,
# These Data are copyrighted and use in a publication requires written permission,,,,,,,,,
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/,,,,,,,,,
# Use of the data constitutes acceptance of the terms.,,,,,,,,,
#,,,,,,,,,
#     VARIATE TABLE,,,,,,,,,
10/13/2011,T6,R3,-4.98,34.5,3.74,2011,11.7,0.18,
10/13/2011,T6,R4,-2.49,37.38,1.82,2011,11.7,0.13,
10/13/2011,T7,R1,0.19,20.13,0.77,2011,11.7,0.15,
10/13/2011,T7,R2,-1.25,24.92,1.05,2011,11.7,0.15,
10/13/2011,T7,R3,-3.35,32.59,1.92,2011,11.7,0.12,
10/13/2011,T7,R4,0.1,24.92,2.2,2011,11.7,0.15,
10/13/2011,T8,R1,-9.1,22.04,1.05,2011,11.7,0.19,
10/13/2011,T8,R2,-10.06,23.96,1.15,2011,11.7,0.2,
10/13/2011,T8,R3,-11.4,27.79,2.97,2011,11.7,0.2,
10/13/2011,T8,R4,-8.05,35.46,1.15,2011,11.7,0.21,
9/29/2011,T1,R1,0.1,2.88,0.38,2011,11.7,0.15,ZEAMX
9/29/2011,T1,R2,-0.96,3.83,-0.77,2011,11.7,0.16,ZEAMX
9/29/2011,T1,R3,-2.88,4.79,0.58,2011,11.7,0.16,ZEAMX
9/29/2011,T1,R4,1.82,11.5,0.86,2011,11.7,0.17,ZEAMX
9/29/2011,T2,R1,2.97,6.71,1.63,2011,11.7,0.15,ZEAMX
9/29/2011,T2,R2,-2.3,6.71,20.99,2011,11.7,0.14,ZEAMX
9/29/2011,T2,R3,0.19,4.79,0.96,2011,11.7,0.16,ZEAMX
9/29/2011,T2,R4,3.93,5.75,2.3,2011,11.7,0.2,ZEAMX
9/29/2011,T3,R1,-5.37,6.71,1.34,2011,11.7,0.19,ZEAMX
9/29/2011,T3,R2,-3.35,2.88,1.25,2011,11.7,0.16,ZEAMX
9/29/2011,T3,R3,-2.01,3.83,1.53,2011,11.7,0.16,ZEAMX
9/29/2011,T3,R4,-0.58,2.88,0.1,2011,11.7,0.15,ZEAMX
9/29/2011,T4,R1,-1.34,2.88,1.92,2011,11.7,0.16,ZEAMX
9/29/2011,T4,R2,-0.29,7.67,0.58,2011,11.7,0.19,ZEAMX
9/29/2011,T4,R3,-0.96,5.75,-0.1,2011,11.7,0.21,ZEAMX
9/29/2011,T4,R4,2.59,6.71,2.97,2011,11.7,0.21,ZEAMX
9/29/2011,T5,R1,0.58,7.67,0.48,2011,11.7,0.14,
9/29/2011,T5,R2,2.59,5.75,1.15,2011,11.7,0.15,
9/29/2011,T5,R3,-7.28,3.83,-1.25,2011,11.7,0.16,
9/29/2011,T5,R4,1.53,6.71,1.25,2011,11.7,0.14,
9/29/2011,T6,R1,5.37,19.17,4.12,2011,11.7,0.2,
9/29/2011,T6,R2,1.05,17.25,5.56,2011,11.7,0.17,
9/29/2011,T6,R3,4.7,11.5,3.55,2011,11.7,0.22,
9/29/2011,T6,R4,1.82,16.29,3.64,2011,11.7,0.18,
9/29/2011,T7,R1,-0.96,9.58,-0.29,2011,11.7,0.18,
9/29/2011,T7,R2,-1.63,13.42,0.48,2011,11.7,0.2,
9/29/2011,T7,R3,0.38,12.46,0.38,2011,11.7,0.2,
9/29/2011,T7,R4,-0.86,8.63,0.58,2011,11.7,0.18,
9/29/2011,T8,R1,-3.74,6.71,0.38,2011,11.7,0.19,
9/29/2011,T8,R2,0.29,9.58,0.77,2011,11.7,0.25,
9/29/2011,T8,R3,-3.64,11.5,1.15,2011,11.7,0.22,
9/29/2011,T8,R4,-8.43,10.54,-0.48,2011,11.7,0.23,
9/15/2011,T1,R1,-4.9,10.78,-0.69,2011,5.4,0.1,ZEAMX
9/15/2011,T1,R2,-0.39,8.82,1.27,2011,5.4,0.14,ZEAMX
9/15/2011,T1,R3,-0.88,9.8,0.78,2011,5.4,0.11,ZEAMX
9/15/2011,T1,R4,-1.27,8.82,1.18,2011,5.4,0.12,ZEAMX
9/15/2011,T2,R1,-6.37,8.82,1.47,2011,5.4,0.11,ZEAMX
9/15/2011,T2,R2,3.33,10.78,7.25,2011,5.4,,ZEAMX
9/15/2011,T2,R3,0.29,11.76,2.84,2011,5.4,0.12,ZEAMX
9/15/2011,T2,R4,-3.04,8.82,0.39,2011,5.4,0.15,ZEAMX
9/15/2011,T3,R1,-3.43,13.72,1.27,2011,5.4,0.12,ZEAMX
9/15/2011,T3,R2,-2.06,7.84,-0.1,2011,5.4,0.11,ZEAMX
9/15/2011,T3,R3,2.16,8.82,1.37,2011,5.4,0.12,ZEAMX
9/15/2011,T3,R4,0.59,9.8,1.86,2011,5.4,0.1,ZEAMX
9/15/2011,T4,R1,6.57,8.82,0.88,2011,5.4,0.13,ZEAMX
9/15/2011,T4,R2,,10.78,0.88,2011,5.4,0.17,ZEAMX
9/15/2011,T4,R3,-0.69,12.74,1.18,2011,5.4,0.2,ZEAMX
9/15/2011,T4,R4,0,7.84,1.86,2011,5.4,0.16,ZEAMX
9/15/2011,T5,R1,-3.92,10.78,0.1,2011,5.4,0.09,
9/15/2011,T5,R2,1.67,9.8,1.57,2011,5.4,0.09,
9/15/2011,T5,R3,-5.49,12.74,0.1,2011,5.4,0.1,
9/15/2011,T5,R4,-1.18,7.84,1.08,2011,5.4,0.09,
9/15/2011,T6,R1,2.94,27.44,2.25,2011,5.4,0.16,
9/15/2011,T6,R2,10.88,26.46,1.47,2011,5.4,0.13,
9/15/2011,T6,R3,0.78,18.62,2.16,2011,5.4,0.18,
9/15/2011,T6,R4,4.8,26.46,3.14,2011,5.4,0.14,
9/15/2011,T7,R1,-4.9,16.66,-0.39,2011,5.4,0.12,
9/15/2011,T7,R2,-1.18,19.6,0.2,2011,5.4,0.15,
9/15/2011,T7,R3,-7.06,21.56,-0.29,2011,5.4,0.14,
9/15/2011,T7,R4,1.86,16.66,0.88,2011,5.4,0.12,
9/15/2011,T8,R1,-8.72,23.52,0.98,2011,5.4,0.21,
9/15/2011,T8,R2,-7.64,21.56,1.18,2011,5.4,0.2,
9/15/2011,T8,R3,-8.62,24.5,1.76,2011,5.4,0.28,
9/15/2011,T8,R4,-9.7,26.46,0.2,2011,5.4,0.21,
8/19/2011,T1,R1,-10.93,22.06,2.49,2011,11.5,0.13,ZEAMX
8/19/2011,T1,R2,-3.45,25.89,1.92,2011,11.5,0.14,ZEAMX
8/19/2011,T1,R3,-2.59,28.77,25.51,2011,11.5,0.14,ZEAMX
8/19/2011,T1,R4,-2.4,22.06,3.64,2011,11.5,0.14,ZEAMX
8/19/2011,T2,R1,-0.38,23.97,9.69,2011,11.5,0.13,ZEAMX
8/19/2011,T2,R2,13.71,24.93,6.14,2011,11.5,0.12,ZEAMX
8/19/2011,T2,R3,-7.19,25.89,9.97,2011,11.5,0.14,ZEAMX
8/19/2011,T2,R4,-2.21,18.22,4.79,2011,11.5,0.16,ZEAMX
8/19/2011,T3,R1,-4.12,35.48,2.49,2011,11.5,0.14,ZEAMX
8/19/2011,T3,R2,-1.34,16.3,8.06,2011,11.5,0.14,ZEAMX
8/19/2011,T3,R3,,25.89,5.37,2011,11.5,0.12,ZEAMX
8/19/2011,T3,R4,-2.21,28.77,1.53,2011,11.5,0.14,ZEAMX
8/19/2011,T4,R1,9.69,18.22,3.93,2011,11.5,0.15,ZEAMX
8/19/2011,T4,R2,-3.45,28.77,3.16,2011,11.5,0.18,ZEAMX
8/19/2011,T4,R3,-9.11,33.56,7.96,2011,11.5,0.18,ZEAMX
8/19/2011,T4,R4,,26.85,2.49,2011,11.5,0.18,ZEAMX
8/19/2011,T5,R1,,22.06,1.73,2011,11.5,0.15,
8/19/2011,T5,R2,1.73,15.34,13.71,2011,11.5,0.12,
8/19/2011,T5,R3,0.67,15.34,0.29,2011,11.5,0.14,
8/19/2011,T5,R4,1.34,22.06,17.45,2011,11.5,0.13,
8/19/2011,T6,R1,10.93,46.03,8.54,2011,11.5,0.18,
8/19/2011,T6,R2,4.51,44.11,7,2011,11.5,0.16,
8/19/2011,T6,R3,-0.86,30.69,5.27,2011,11.5,0.18,
8/19/2011,T6,R4,-8.73,35.48,12.75,2011,11.5,0.13,
8/19/2011,T7,R1,-14.19,40.28,1.44,2011,11.5,0.17,
8/19/2011,T7,R2,-0.19,45.07,2.4,2011,11.5,0.18,
8/19/2011,T7,R3,-2.21,47.95,4.32,2011,11.5,0.16,
8/19/2011,T7,R4,2.21,46.99,12.08,2011,11.5,0.15,
8/19/2011,T8,R1,-17.17,47.95,0.67,2011,11.5,0.2,
8/19/2011,T8,R2,-15.15,53.7,1.34,2011,11.5,0.23,
8/19/2011,T8,R3,-9.21,60.42,2.78,2011,11.5,0.24,
8/19/2011,T8,R4,-14.67,61.38,0.86,2011,11.5,0.22,
7/28/2011,T1,R1,0.92,18.47,21.8,2011,22.4,0.17,ZEAMX
7/28/2011,T1,R2,-0.28,40.64,17.46,2011,22.4,0.19,ZEAMX
7/28/2011,T1,R3,-11.64,33.25,29.65,2011,22.4,0.17,ZEAMX
7/28/2011,T1,R4,-0.28,41.56,29.83,2011,22.4,0.18,ZEAMX
7/28/2011,T2,R1,1.2,34.18,87.66,2011,22.4,0.16,ZEAMX
7/28/2011,T2,R2,2.49,28.63,36.48,2011,22.4,0.15,ZEAMX
7/28/2011,T2,R3,5.36,29.56,39.81,2011,22.4,0.17,ZEAMX
7/28/2011,T2,R4,4.62,22.17,18.57,2011,22.4,0.19,ZEAMX
7/28/2011,T3,R1,0.92,23.09,4.16,2011,22.4,0.2,ZEAMX
7/28/2011,T3,R2,-5.36,12.93,90.33,2011,22.4,0.17,ZEAMX
7/28/2011,T3,R3,-4.53,27.71,17.09,2011,22.4,0.16,ZEAMX
7/28/2011,T3,R4,7.3,29.56,6.28,2011,22.4,0.19,ZEAMX
7/28/2011,T4,R1,-1.85,3.69,22.17,2011,22.4,0.2,ZEAMX
7/28/2011,T4,R2,-0.18,30.48,21.43,2011,22.4,0.21,ZEAMX
7/28/2011,T4,R3,-0.92,36.02,37.41,2011,22.4,0.21,ZEAMX
7/28/2011,T4,R4,,27.71,110.56,2011,22.4,0.21,ZEAMX
7/28/2011,T5,R1,-2.22,28.63,11.36,2011,22.4,0.19,
7/28/2011,T5,R2,0.65,21.24,146.59,2011,22.4,0.19,
7/28/2011,T5,R3,-3.69,30.48,39.53,2011,22.4,0.18,
7/28/2011,T5,R4,1.57,31.4,87.01,2011,22.4,0.18,
7/28/2011,T6,R1,4.34,40.64,43.97,2011,22.4,0.19,
7/28/2011,T6,R2,0.18,37.87,56.9,2011,22.4,0.18,
7/28/2011,T6,R3,-4.53,29.56,117.95,2011,22.4,0.22,
7/28/2011,T6,R4,1.85,44.34,97.08,2011,22.4,0.18,
7/28/2011,T7,R1,-0.46,57.27,2.96,2011,22.4,0.21,
7/28/2011,T7,R2,-3.88,45.26,2.31,2011,22.4,0.21,
7/28/2011,T7,R3,1.2,62.81,9.05,2011,22.4,0.2,
7/28/2011,T7,R4,0.28,68.35,2.59,2011,22.4,0.18,
7/28/2011,T8,R1,-9.51,60.96,1.94,2011,22.4,0.19,
7/28/2011,T8,R2,-5.36,57.27,1.29,2011,22.4,0.23,
7/28/2011,T8,R3,-13.12,75.74,2.77,2011,22.4,0.27,
7/28/2011,T8,R4,-3.05,66.5,-0.28,2011,22.4,0.25,
7/14/2011,T1,R1,-2.38,22.87,4.38,2011,13.3,0.08,ZEAMX
7/14/2011,T1,R2,1.14,27.63,3.34,2011,13.3,0.13,ZEAMX
7/14/2011,T1,R3,-2.19,24.78,21.92,2011,13.3,0.1,ZEAMX
7/14/2011,T1,R4,-1.72,32.4,20.68,2011,13.3,0.1,ZEAMX
7/14/2011,T2,R1,1.43,27.63,9.15,2011,13.3,0.13,ZEAMX
7/14/2011,T2,R2,-3.72,20.96,3.34,2011,13.3,0.12,ZEAMX
7/14/2011,T2,R3,-2.95,20.96,6.58,2011,13.3,0.11,ZEAMX
7/14/2011,T2,R4,-2.48,19.06,2.1,2011,13.3,0.13,ZEAMX
7/14/2011,T3,R1,-1.24,38.12,3.14,2011,13.3,0.14,ZEAMX
7/14/2011,T3,R2,-3.05,19.06,2.76,2011,13.3,0.11,ZEAMX
7/14/2011,T3,R3,-1.52,21.92,4.48,2011,13.3,0.12,ZEAMX
7/14/2011,T3,R4,-0.29,31.45,6.48,2011,13.3,0.12,ZEAMX
7/14/2011,T4,R1,1.81,18.11,16.96,2011,13.3,0.16,ZEAMX
7/14/2011,T4,R2,3.05,24.78,6.86,2011,13.3,0.16,ZEAMX
7/14/2011,T4,R3,0,22.87,7.24,2011,13.3,0.17,ZEAMX
7/14/2011,T4,R4,-0.57,24.78,16.29,2011,13.3,0.16,ZEAMX
7/14/2011,T5,R1,-1.24,15.25,1.81,2011,13.3,0.11,
7/14/2011,T5,R2,6.19,14.29,6.1,2011,13.3,0.13,
7/14/2011,T5,R3,-3.72,21.92,0.38,2011,13.3,0.12,
7/14/2011,T5,R4,1.05,19.06,8.2,2011,13.3,0.11,
7/14/2011,T6,R1,,,,2011,13.3,,
7/14/2011,T6,R2,,,,2011,13.3,,
7/14/2011,T6,R3,,,,2011,13.3,,
7/14/2011,T6,R4,,,,2011,13.3,,
7/14/2011,T7,R1,-6.1,37.16,1.72,2011,13.3,0.1,
7/14/2011,T7,R2,2.38,36.21,0.67,2011,13.3,0.13,
7/14/2011,T7,R3,-0.67,47.65,1.52,2011,13.3,0.14,
7/14/2011,T7,R4,-4.29,49.55,0.38,2011,13.3,0.11,
7/14/2011,T8,R1,-10.39,33.35,-0.1,2011,13.3,0.13,
7/14/2011,T8,R2,-8.2,37.16,-0.38,2011,13.3,0.12,
7/14/2011,T8,R3,-13.53,45.74,0.29,2011,13.3,0.15,
7/14/2011,T8,R4,-4.67,54.32,1.72,2011,13.3,0.13,
6/29/2011,T1,R1,-3.65,18.24,9.89,2011,11.2,0.11,ZEAMX
6/29/2011,T1,R2,-1.54,24.96,5.76,2011,11.2,0.11,ZEAMX
6/29/2011,T1,R3,0.48,24,14.59,2011,11.2,0.1,ZEAMX
6/29/2011,T1,R4,0.58,28.8,14.59,2011,11.2,0.12,ZEAMX
6/29/2011,T2,R1,-3.46,20.16,8.93,2011,11.2,0.13,ZEAMX
6/29/2011,T2,R2,0.77,18.24,2.02,2011,11.2,0.12,ZEAMX
6/29/2011,T2,R3,-2.78,18.24,12.29,2011,11.2,0.14,ZEAMX
6/29/2011,T2,R4,-0.96,14.4,6.82,2011,11.2,0.15,ZEAMX
6/29/2011,T3,R1,-3.17,28.8,6.82,2011,11.2,0.15,ZEAMX
6/29/2011,T3,R2,-0.1,20.16,4.7,2011,11.2,0.14,ZEAMX
6/29/2011,T3,R3,8.06,19.2,6.43,2011,11.2,0.15,ZEAMX
6/29/2011,T3,R4,-10.85,25.92,9.5,2011,11.2,0.14,ZEAMX
6/29/2011,T4,R1,0,20.16,12.48,2011,11.2,0.15,ZEAMX
6/29/2011,T4,R2,-1.06,25.92,19.97,2011,11.2,0.17,ZEAMX
6/29/2011,T4,R3,-0.1,22.08,9.89,2011,11.2,0.18,ZEAMX
6/29/2011,T4,R4,-5.38,25.92,18.24,2011,11.2,0.16,ZEAMX
6/29/2011,T5,R1,5.47,18.24,6.82,2011,11.2,0.13,
6/29/2011,T5,R2,3.26,18.24,19.58,2011,11.2,0.13,
6/29/2011,T5,R3,-3.65,25.92,2.21,2011,11.2,0.11,
6/29/2011,T5,R4,1.54,22.08,9.31,2011,11.2,0.11,
6/29/2011,T6,R1,-1.63,54.71,3.46,2011,11.2,0.12,
6/29/2011,T6,R2,-3.84,48,6.53,2011,11.2,0.15,
6/29/2011,T6,R3,-9.89,42.24,2.98,2011,11.2,0.17,
6/29/2011,T6,R4,,53.75,3.74,2011,11.2,0.13,
6/29/2011,T7,R1,-3.94,38.4,-0.48,2011,11.2,0.08,
6/29/2011,T7,R2,5.76,37.44,-0.1,2011,11.2,0.15,
6/29/2011,T7,R3,2.02,60.47,1.06,2011,11.2,0.15,
6/29/2011,T7,R4,-0.29,42.24,0,2011,11.2,0.1,
6/29/2011,T8,R1,-18.05,37.44,-0.38,2011,11.2,0.11,
6/29/2011,T8,R2,-13.63,33.6,0.86,2011,11.2,0.13,
6/29/2011,T8,R3,-8.16,63.35,0.1,2011,11.2,0.14,
6/29/2011,T8,R4,-6.53,52.8,1.44,2011,11.2,0.12,
6/1/2011,T1,R1,0.28,10.24,11.82,2011,20.2,0.15,ZEAMX
6/1/2011,T1,R2,1.49,9.31,1.02,2011,20.2,0.21,ZEAMX
6/1/2011,T1,R3,1.95,12.1,2.14,2011,20.2,0.12,ZEAMX
6/1/2011,T1,R4,0.56,18.61,5.3,2011,20.2,0.16,ZEAMX
6/1/2011,T2,R1,-1.12,13.03,2.05,2011,20.2,0.16,ZEAMX
6/1/2011,T2,R2,-1.21,10.24,0.84,2011,20.2,0.13,ZEAMX
6/1/2011,T2,R3,-0.28,13.96,4.47,2011,20.2,0.15,ZEAMX
6/1/2011,T2,R4,-2.61,11.17,1.3,2011,20.2,0.17,ZEAMX
6/1/2011,T3,R1,-0.37,22.34,22.52,2011,20.2,0.18,ZEAMX
6/1/2011,T3,R2,0,14.89,10.61,2011,20.2,0.17,ZEAMX
6/1/2011,T3,R3,1.49,16.75,16.47,2011,20.2,0.17,ZEAMX
6/1/2011,T3,R4,-2.33,26.06,27.08,2011,20.2,0.18,ZEAMX
6/1/2011,T4,R1,-0.09,39.09,19.92,2011,20.2,0.18,ZEAMX
6/1/2011,T4,R2,0.65,79.1,26.71,2011,20.2,0.21,ZEAMX
6/1/2011,T4,R3,-2.14,60.49,14.8,2011,20.2,0.21,ZEAMX
6/1/2011,T4,R4,1.21,66.07,15.17,2011,20.2,0.2,ZEAMX
6/1/2011,T5,R1,-0.47,40.95,0.74,2011,20.2,0.18,
6/1/2011,T5,R2,-1.3,29.78,0,2011,20.2,0.17,
6/1/2011,T5,R3,-3.26,29.78,1.02,2011,20.2,0.16,
6/1/2011,T5,R4,-2.23,31.64,0.65,2011,20.2,0.16,
6/1/2011,T6,R1,-1.12,55.84,12.19,2011,20.2,0.2,
6/1/2011,T6,R2,-1.3,59.56,25.03,2011,20.2,0.17,
6/1/2011,T6,R3,-0.74,55.84,21.78,2011,20.2,0.22,
6/1/2011,T6,R4,-2.33,54.91,13.49,2011,20.2,0.16,
6/1/2011,T7,R1,0.28,53.05,0.09,2011,20.2,0.18,
6/1/2011,T7,R2,-4,49.32,0.37,2011,20.2,0.2,
6/1/2011,T7,R3,1.02,67.01,1.58,2011,20.2,0.18,
6/1/2011,T7,R4,1.02,47.46,0.84,2011,20.2,0.16,
6/1/2011,T8,R1,-3.16,53.98,0.09,2011,20.2,0.21,
6/1/2011,T8,R2,-2.42,55.84,0.65,2011,20.2,0.23,
6/1/2011,T8,R3,-6.42,74.45,1.21,2011,20.2,0.24,
6/1/2011,T8,R4,-3.63,61.42,0.84,2011,20.2,0.26,
5/13/2011,T1,R1,-1.88,18.79,3.01,2011,17.4,0.14,ZEAMX
5/13/2011,T1,R2,-1.32,39.46,31.57,2011,17.4,0.17,ZEAMX
5/13/2011,T1,R3,-0.85,17.85,6.48,2011,17.4,0.12,ZEAMX
5/13/2011,T1,R4,-1.03,31,6.48,2011,17.4,0.16,ZEAMX
5/13/2011,T2,R1,0.75,21.61,1.6,2011,17.4,0.13,ZEAMX
5/13/2011,T2,R2,1.32,17.85,2.07,2011,17.4,0.13,ZEAMX
5/13/2011,T2,R3,2.07,15.03,4.42,2011,17.4,0.15,ZEAMX
5/13/2011,T2,R4,-1.6,18.79,6.29,2011,17.4,0.17,ZEAMX
5/13/2011,T3,R1,-1.5,30.06,-0.09,2011,17.4,0.14,ZEAMX
5/13/2011,T3,R2,-0.38,31.94,1.69,2011,17.4,0.1,ZEAMX
5/13/2011,T3,R3,-0.94,31.94,0.75,2011,17.4,0.11,ZEAMX
5/13/2011,T3,R4,0.66,41.34,0.56,2011,17.4,0.13,ZEAMX
5/13/2011,T4,R1,-2.82,55.43,1.6,2011,17.4,0.11,ZEAMX
5/13/2011,T4,R2,-3.76,50.73,0.19,2011,17.4,0.16,ZEAMX
5/13/2011,T4,R3,-1.32,54.49,0.85,2011,17.4,0.16,ZEAMX
5/13/2011,T4,R4,1.32,46.98,1.03,2011,17.4,0.15,ZEAMX
5/13/2011,T5,R1,-3.01,31,0.75,2011,17.4,0.15,
5/13/2011,T5,R2,-0.94,23.49,0.85,2011,17.4,0.14,
5/13/2011,T5,R3,-4.32,20.67,-0.66,2011,17.4,0.13,
5/13/2011,T5,R4,0.66,20.67,0.28,2011,17.4,0.13,
5/13/2011,T6,R1,-2.16,45.1,1.69,2011,17.4,0.12,
5/13/2011,T6,R2,0.75,46.04,2.54,2011,17.4,0.12,
5/13/2011,T6,R3,-5.54,52.61,3.38,2011,17.4,0.18,
5/13/2011,T6,R4,-1.5,55.43,2.54,2011,17.4,0.14,
5/13/2011,T7,R1,0.85,44.16,0.94,2011,17.4,0.15,
5/13/2011,T7,R2,1.13,34.76,1.13,2011,17.4,0.17,
5/13/2011,T7,R3,-2.25,77.04,1.88,2011,17.4,0.14,
5/13/2011,T7,R4,-0.66,47.92,1.03,2011,17.4,0.13,
5/13/2011,T8,R1,-9.68,52.61,0.28,2011,17.4,0.19,
5/13/2011,T8,R2,-9.49,46.98,1.13,2011,17.4,0.2,
5/13/2011,T8,R3,-15.13,77.04,1.79,2011,17.4,0.23,
5/13/2011,T8,R4,-5.92,48.85,0.19,2011,17.4,0.19,
4/28/2011,T1,R1,-5.67,4.89,0.59,2011,6,0.18,ZEAMX
4/28/2011,T1,R2,-0.49,18.58,0.59,2011,6,0.23,ZEAMX
4/28/2011,T1,R3,-1.47,7.82,0.68,2011,6,0.16,ZEAMX
4/28/2011,T1,R4,,19.56,-0.78,2011,6,0.21,ZEAMX
4/28/2011,T2,R1,,4.89,0.68,2011,6,0.18,ZEAMX
4/28/2011,T2,R2,-8.02,11.74,0.59,2011,6,0.18,ZEAMX
4/28/2011,T2,R3,-3.62,6.85,0.39,2011,6,0.18,ZEAMX
4/28/2011,T2,R4,-3.03,9.78,3.62,2011,6,0.22,ZEAMX
4/28/2011,T3,R1,,14.67,1.47,2011,6,0.21,ZEAMX
4/28/2011,T3,R2,,17.6,1.47,2011,6,0.21,ZEAMX
4/28/2011,T3,R3,0.78,20.54,1.17,2011,6,0.18,ZEAMX
4/28/2011,T3,R4,17.41,13.69,0.1,2011,6,0.19,ZEAMX
4/28/2011,T4,R1,1.08,16.63,0.78,2011,6,0.21,ZEAMX
4/28/2011,T4,R2,-1.96,18.58,-0.68,2011,6,0.21,ZEAMX
4/28/2011,T4,R3,2.74,17.6,1.27,2011,6,0.23,ZEAMX
4/28/2011,T4,R4,2.25,14.67,1.66,2011,6,0.23,ZEAMX
4/28/2011,T5,R1,-1.76,9.78,0.68,2011,6,0.21,
4/28/2011,T5,R2,-0.1,5.87,-0.59,2011,6,0.18,
4/28/2011,T5,R3,0.29,3.91,0,2011,6,0.19,
4/28/2011,T5,R4,,4.89,0.78,2011,6,0.19,
4/28/2011,T6,R1,,18.58,8.31,2011,6,0.23,
4/28/2011,T6,R2,-4.4,15.65,4.6,2011,6,0.2,
4/28/2011,T6,R3,-13.59,24.45,2.05,2011,6,0.26,
4/28/2011,T6,R4,-21.81,13.69,3.42,2011,6,0.2,
4/28/2011,T7,R1,,12.71,-1.08,2011,6,0.22,
4/28/2011,T7,R2,-42.05,7.82,4.01,2011,6,0.26,
4/28/2011,T7,R3,14.47,12.71,0.49,2011,6,0.2,
4/28/2011,T7,R4,16.43,9.78,1.56,2011,6,0.21,
4/28/2011,T8,R1,1.76,16.63,0.1,2011,6,0.26,
4/28/2011,T8,R2,-0.68,18.58,0.78,2011,6,0.28,
4/28/2011,T8,R3,-1.08,24.45,1.76,2011,6,0.34,
4/28/2011,T8,R4,-1.76,17.6,0.59,2011,6,0.31,
4/14/2011,T1,R1,-5.13,5.81,-0.29,2011,8.8,0.15,ZEAMX
4/14/2011,T1,R2,-3.97,8.71,1.26,2011,8.8,0.2,ZEAMX
4/14/2011,T1,R3,1.74,3.87,0.97,2011,8.8,0.13,ZEAMX
4/14/2011,T1,R4,-0.19,7.74,1.36,2011,8.8,0.16,ZEAMX
4/14/2011,T2,R1,-5.23,2.9,0.1,2011,8.8,0.15,ZEAMX
4/14/2011,T2,R2,1.84,8.71,0.48,2011,8.8,0.14,ZEAMX
4/14/2011,T2,R3,4.74,1.94,0.58,2011,8.8,0.16,ZEAMX
4/14/2011,T2,R4,-3.58,3.87,1.94,2011,8.8,0.19,ZEAMX
4/14/2011,T3,R1,-2.03,4.84,0.87,2011,8.8,0.18,ZEAMX
4/14/2011,T3,R2,-2.71,7.74,-0.1,2011,8.8,0.16,ZEAMX
4/14/2011,T3,R3,0.19,7.74,-0.1,2011,8.8,0.14,ZEAMX
4/14/2011,T3,R4,-3.78,8.71,1.26,2011,8.8,0.17,ZEAMX
4/14/2011,T4,R1,,1.94,-0.19,2011,8.8,0.16,ZEAMX
4/14/2011,T4,R2,2.52,5.81,0.1,2011,8.8,0.21,ZEAMX
4/14/2011,T4,R3,1.55,10.65,1.16,2011,8.8,0.21,ZEAMX
4/14/2011,T4,R4,3.58,5.81,0.77,2011,8.8,0.19,ZEAMX
4/14/2011,T5,R1,-3.29,4.84,0.87,2011,8.8,0.18,
4/14/2011,T5,R2,-2.32,3.87,1.06,2011,8.8,0.16,
4/14/2011,T5,R3,-3.87,4.84,0.68,2011,8.8,0.15,
4/14/2011,T5,R4,0.29,3.87,0,2011,8.8,0.17,
4/14/2011,T6,R1,-1.45,12.59,1.84,2011,8.8,0.19,
4/14/2011,T6,R2,-9.2,15.49,1.16,2011,8.8,0.17,
4/14/2011,T6,R3,-1.36,18.39,0.1,2011,8.8,0.21,
4/14/2011,T6,R4,0.68,5.81,0.1,2011,8.8,0.18,
4/14/2011,T7,R1,8.33,6.78,0,2011,8.8,0.2,
4/14/2011,T7,R2,-5.61,8.71,1.84,2011,8.8,0.21,
4/14/2011,T7,R3,-2.42,15.49,-0.48,2011,8.8,0.2,
4/14/2011,T7,R4,-0.48,6.78,0.29,2011,8.8,0.18,
4/14/2011,T8,R1,-6.29,9.68,0,2011,8.8,0.23,
4/14/2011,T8,R2,-3.87,7.74,0.58,2011,8.8,0.28,
4/14/2011,T8,R3,-5.52,12.59,0.29,2011,8.8,0.29,
4/14/2011,T8,R4,-4.55,6.78,0.68,2011,8.8,0.22,
3/30/2011,T1,R1,-1.52,4.06,0.41,2011,-4,0.15,ZEAMX
3/30/2011,T1,R2,1.22,2.03,-0.41,2011,-4,0.2,ZEAMX
3/30/2011,T1,R3,-0.61,2.03,-0.3,2011,-4,0.13,ZEAMX
3/30/2011,T2,R1,-1.52,2.03,0.81,2011,-4,0.15,ZEAMX
3/30/2011,T2,R2,1.52,7.1,0.3,2011,-4,0.14,ZEAMX
3/30/2011,T2,R3,-1.42,1.01,-0.3,2011,-4,0.16,ZEAMX
3/30/2011,T2,R4,-3.25,2.03,0.71,2011,-4,0.19,ZEAMX
3/30/2011,T3,R1,1.62,4.06,0.3,2011,-4,0.17,ZEAMX
3/30/2011,T3,R2,-0.81,5.07,1.93,2011,-4,0.16,ZEAMX
3/30/2011,T3,R3,3.35,5.07,1.52,2011,-4,0.17,ZEAMX
3/30/2011,T3,R4,2.64,4.06,1.52,2011,-4,0.17,ZEAMX
