# Fertilizer Application Report for the MCSE,,,,,,,,,,
#,,,,,,,,,,
# Original Data Source: https://lter.kbs.msu.edu/datatables/159,,,,,,,,,,
# The newest version of the data https://lter.kbs.msu.edu/datatables/159.csv,,,,,,,,,,
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/7.eml,,,,,,,,,,
#,,,,,,,,,,
# These Data are copyrighted and use in a publication requires written permission,,,,,,,,,,
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/,,,,,,,,,,
# Use of the data constitutes acceptance of the terms.,,,,,,,,,,
#,,,,,,,,,,
#     VARIATE TABLE,,,,,,,,,,
"# obs_date		Date of the observation",,,,,,,,,,
"# treatment		LTER Main Site Treatment",,,,,,,,,,
"# replicate		LTER replicate that the observation is taken from",,,,,,,,,,
"# plot		LTER plot",,,,,,,,,,
"# material		The fertiizer material used",,,,,,,,,,
"# rate_kg_ha	kilogramsPerHectare	The rate of fertilizer application in kg per ha",,,,,,,,,,
"# n_rate_kg_ha	kilogramsPerHectare	The N fertilization  rate in kg per ha rounded to the nearest kg",,,,,,,,,,
"# p_rate_kg_ha	kilogramsPerHectare	The P fertilization rate in kg per ha rounded to the nearest kg",,,,,,,,,,
"# k_rate_kg_ha	kilogramsPerHectare	The K fertilization rate in kg per ha rounded to the nearest kg",,,,,,,,,,
"# comment		The full aglog entry",,,,,,,,,,
"# source		The URL of the aglog entry",,,,,,,,,,
#,,,,,,,,,,
#,,,,,,,,,,
#        DATA TABLE CORRECTIONS AND COMMENTS,,,,,,,,,,
#!!! Use with caution. If the aglog entries are not filled out completely data will be missing here.!!!,,,,,,,,,,
#,,,,,,,,,,
#2020-05-06 Sven Bohm. Added source URL,,,,,,,,,,
#,,,,,kilogramsPerHectare,kilogramsPerHectare,kilogramsPerHectare,kilogramsPerHectare,,
obs_date,treatment,replicate,plot,material,rate_kg_ha,n_rate_kg_ha,p_rate_kg_ha,k_rate_kg_ha,comment,source
3/30/2016,T2,R6,T2R6,0-0-60 potash fertilizer,112,0,0,33,"Fertilized LTER Main Site treatment T2, all replications (1, 4, 3, 2, 5, 6) with MAP (11-52-0) and potash (0-0-60) blend at 275 lbs/A. MAP was applied at 175 lbs/A providing 19 lbs/A of N, and 91 lbs/A of P2O5. Potash was applied at 100 lbs/A providing 60 lbs/A of K2O. 
 Average speed while spreading was 2.2 mph with JD 7420 B and 30' Gandy Orbit-Air fertilizer applicator controlled by a Raven 6000 which monitored the application and automatically adjusted the metering rate for changes in ground speed. For the Gandy/Raven set-up, the following were used: Density 64 lbs/cu ft; metering wheel 1 1/4"" diameter (yellow); deflector spacing 22.5""; meter cal number 201; air pressure was 15 p.s.i.; Boom length 30 ft, nozzles 24-30 inches above ground level. ",http://aglog.kbs.msu.edu/observations/3568
3/30/2016,T2,R4,T2R4,0-0-60 potash fertilizer,112,0,0,33,"Fertilized LTER Main Site treatment T2, all replications (1, 4, 3, 2, 5, 6) with MAP (11-52-0) and potash (0-0-60) blend at 275 lbs/A. MAP was applied at 175 lbs/A providing 19 lbs/A of N, and 91 lbs/A of P2O5. Potash was applied at 100 lbs/A providing 60 lbs/A of K2O. 
 Average speed while spreading was 2.2 mph with JD 7420 B and 30' Gandy Orbit-Air fertilizer applicator controlled by a Raven 6000 which monitored the application and automatically adjusted the metering rate for changes in ground speed. For the Gandy/Raven set-up, the following were used: Density 64 lbs/cu ft; metering wheel 1 1/4"" diameter (yellow); deflector spacing 22.5""; meter cal number 201; air pressure was 15 p.s.i.; Boom length 30 ft, nozzles 24-30 inches above ground level. ",http://aglog.kbs.msu.edu/observations/3568
3/30/2016,T2,R3,T2R3,11-52-0 monoammonium phosphate fertilizer,220,24,50,0,"Fertilized LTER Main Site treatment T2, all replications (1, 4, 3, 2, 5, 6) with MAP (11-52-0) and potash (0-0-60) blend at 275 lbs/A. MAP was applied at 175 lbs/A providing 19 lbs/A of N, and 91 lbs/A of P2O5. Potash was applied at 100 lbs/A providing 60 lbs/A of K2O. 
 Average speed while spreading was 2.2 mph with JD 7420 B and 30' Gandy Orbit-Air fertilizer applicator controlled by a Raven 6000 which monitored the application and automatically adjusted the metering rate for changes in ground speed. For the Gandy/Raven set-up, the following were used: Density 64 lbs/cu ft; metering wheel 1 1/4"" diameter (yellow); deflector spacing 22.5""; meter cal number 201; air pressure was 15 p.s.i.; Boom length 30 ft, nozzles 24-30 inches above ground level. ",http://aglog.kbs.msu.edu/observations/3568
3/30/2016,T2,R1,T2R1,11-52-0 monoammonium phosphate fertilizer,220,24,50,0,"Fertilized LTER Main Site treatment T2, all replications (1, 4, 3, 2, 5, 6) with MAP (11-52-0) and potash (0-0-60) blend at 275 lbs/A. MAP was applied at 175 lbs/A providing 19 lbs/A of N, and 91 lbs/A of P2O5. Potash was applied at 100 lbs/A providing 60 lbs/A of K2O. 
 Average speed while spreading was 2.2 mph with JD 7420 B and 30' Gandy Orbit-Air fertilizer applicator controlled by a Raven 6000 which monitored the application and automatically adjusted the metering rate for changes in ground speed. For the Gandy/Raven set-up, the following were used: Density 64 lbs/cu ft; metering wheel 1 1/4"" diameter (yellow); deflector spacing 22.5""; meter cal number 201; air pressure was 15 p.s.i.; Boom length 30 ft, nozzles 24-30 inches above ground level. ",http://aglog.kbs.msu.edu/observations/3568
3/30/2016,T2,R2,T2R2,11-52-0 monoammonium phosphate fertilizer,220,24,50,0,"Fertilized LTER Main Site treatment T2, all replications (1, 4, 3, 2, 5, 6) with MAP (11-52-0) and potash (0-0-60) blend at 275 lbs/A. MAP was applied at 175 lbs/A providing 19 lbs/A of N, and 91 lbs/A of P2O5. Potash was applied at 100 lbs/A providing 60 lbs/A of K2O. 
 Average speed while spreading was 2.2 mph with JD 7420 B and 30' Gandy Orbit-Air fertilizer applicator controlled by a Raven 6000 which monitored the application and automatically adjusted the metering rate for changes in ground speed. For the Gandy/Raven set-up, the following were used: Density 64 lbs/cu ft; metering wheel 1 1/4"" diameter (yellow); deflector spacing 22.5""; meter cal number 201; air pressure was 15 p.s.i.; Boom length 30 ft, nozzles 24-30 inches above ground level. ",http://aglog.kbs.msu.edu/observations/3568
3/30/2016,T2,R6,T2R6,11-52-0 monoammonium phosphate fertilizer,220,24,50,0,"Fertilized LTER Main Site treatment T2, all replications (1, 4, 3, 2, 5, 6) with MAP (11-52-0) and potash (0-0-60) blend at 275 lbs/A. MAP was applied at 175 lbs/A providing 19 lbs/A of N, and 91 lbs/A of P2O5. Potash was applied at 100 lbs/A providing 60 lbs/A of K2O. 
 Average speed while spreading was 2.2 mph with JD 7420 B and 30' Gandy Orbit-Air fertilizer applicator controlled by a Raven 6000 which monitored the application and automatically adjusted the metering rate for changes in ground speed. For the Gandy/Raven set-up, the following were used: Density 64 lbs/cu ft; metering wheel 1 1/4"" diameter (yellow); deflector spacing 22.5""; meter cal number 201; air pressure was 15 p.s.i.; Boom length 30 ft, nozzles 24-30 inches above ground level. ",http://aglog.kbs.msu.edu/observations/3568
3/30/2016,T2,R5,T2R5,11-52-0 monoammonium phosphate fertilizer,220,24,50,0,"Fertilized LTER Main Site treatment T2, all replications (1, 4, 3, 2, 5, 6) with MAP (11-52-0) and potash (0-0-60) blend at 275 lbs/A. MAP was applied at 175 lbs/A providing 19 lbs/A of N, and 91 lbs/A of P2O5. Potash was applied at 100 lbs/A providing 60 lbs/A of K2O. 
 Average speed while spreading was 2.2 mph with JD 7420 B and 30' Gandy Orbit-Air fertilizer applicator controlled by a Raven 6000 which monitored the application and automatically adjusted the metering rate for changes in ground speed. For the Gandy/Raven set-up, the following were used: Density 64 lbs/cu ft; metering wheel 1 1/4"" diameter (yellow); deflector spacing 22.5""; meter cal number 201; air pressure was 15 p.s.i.; Boom length 30 ft, nozzles 24-30 inches above ground level. ",http://aglog.kbs.msu.edu/observations/3568
3/30/2016,T2,R4,T2R4,11-52-0 monoammonium phosphate fertilizer,220,24,50,0,"Fertilized LTER Main Site treatment T2, all replications (1, 4, 3, 2, 5, 6) with MAP (11-52-0) and potash (0-0-60) blend at 275 lbs/A. MAP was applied at 175 lbs/A providing 19 lbs/A of N, and 91 lbs/A of P2O5. Potash was applied at 100 lbs/A providing 60 lbs/A of K2O. 
 Average speed while spreading was 2.2 mph with JD 7420 B and 30' Gandy Orbit-Air fertilizer applicator controlled by a Raven 6000 which monitored the application and automatically adjusted the metering rate for changes in ground speed. For the Gandy/Raven set-up, the following were used: Density 64 lbs/cu ft; metering wheel 1 1/4"" diameter (yellow); deflector spacing 22.5""; meter cal number 201; air pressure was 15 p.s.i.; Boom length 30 ft, nozzles 24-30 inches above ground level. ",http://aglog.kbs.msu.edu/observations/3568
3/21/2016,T2,R5,T2R5,28% UAN (28-0-0),120,34,0,0,"Fertilized LTER Main Site treatments T1, T2, and T3 winter wheat plots all replications and lysimeter field. Plots were fertilized with 28% U.A.N. nitrogen fertilizer at a rate of 10 gallons per acre. A gallon of 28% fertilizer weighs 10.67 lbs, so 30 pounds of actual N was applied.  Applied with Top Air Sprayer equipped with chafer streamer bars with 1.0 orifice. Weather conditions at 10:00 a.m. Sunny, Temperature: 38 degrees F, Humidity: 53%, Wind: coming out of the Northwest at 1-4 mph (average of 2 mph). Weather conditions at 1:00 p.m. Sunny, Temperature: 39 degrees F, Humidity: 44%, Wind: coming out of the Northwest at 7.0 mph. (10 minute average). Weather conditions at 2:30 p.m. Sunny, Temperature: 42 degrees F, Humidity: 36%, Wind: coming out of the Northwest at 7.0 mph. (10 minute average). Dew Point: 17 degrees F. Weather conditions at 6:00 p.m. Sunny, Temperature: 43 degrees F, Humidity: 43%, Wind: coming out of the West-Northwest at 1-10 mph. Dew Point: 22 degrees F.",http://aglog.kbs.msu.edu/observations/3563
3/21/2016,T2,R6,T2R6,28% UAN (28-0-0),120,34,0,0,"Fertilized LTER Main Site treatments T1, T2, and T3 winter wheat plots all replications and lysimeter field. Plots were fertilized with 28% U.A.N. nitrogen fertilizer at a rate of 10 gallons per acre. A gallon of 28% fertilizer weighs 10.67 lbs, so 30 pounds of actual N was applied.  Applied with Top Air Sprayer equipped with chafer streamer bars with 1.0 orifice. Weather conditions at 10:00 a.m. Sunny, Temperature: 38 degrees F, Humidity: 53%, Wind: coming out of the Northwest at 1-4 mph (average of 2 mph). Weather conditions at 1:00 p.m. Sunny, Temperature: 39 degrees F, Humidity: 44%, Wind: coming out of the Northwest at 7.0 mph. (10 minute average). Weather conditions at 2:30 p.m. Sunny, Temperature: 42 degrees F, Humidity: 36%, Wind: coming out of the Northwest at 7.0 mph. (10 minute average). Dew Point: 17 degrees F. Weather conditions at 6:00 p.m. Sunny, Temperature: 43 degrees F, Humidity: 43%, Wind: coming out of the West-Northwest at 1-10 mph. Dew Point: 22 degrees F.",http://aglog.kbs.msu.edu/observations/3563
3/21/2016,T2,R2,T2R2,28% UAN (28-0-0),120,34,0,0,"Fertilized LTER Main Site treatments T1, T2, and T3 winter wheat plots all replications and lysimeter field. Plots were fertilized with 28% U.A.N. nitrogen fertilizer at a rate of 10 gallons per acre. A gallon of 28% fertilizer weighs 10.67 lbs, so 30 pounds of actual N was applied.  Applied with Top Air Sprayer equipped with chafer streamer bars with 1.0 orifice. Weather conditions at 10:00 a.m. Sunny, Temperature: 38 degrees F, Humidity: 53%, Wind: coming out of the Northwest at 1-4 mph (average of 2 mph). Weather conditions at 1:00 p.m. Sunny, Temperature: 39 degrees F, Humidity: 44%, Wind: coming out of the Northwest at 7.0 mph. (10 minute average). Weather conditions at 2:30 p.m. Sunny, Temperature: 42 degrees F, Humidity: 36%, Wind: coming out of the Northwest at 7.0 mph. (10 minute average). Dew Point: 17 degrees F. Weather conditions at 6:00 p.m. Sunny, Temperature: 43 degrees F, Humidity: 43%, Wind: coming out of the West-Northwest at 1-10 mph. Dew Point: 22 degrees F.",http://aglog.kbs.msu.edu/observations/3563
3/21/2016,T2,R1,T2R1,28% UAN (28-0-0),120,34,0,0,"Fertilized LTER Main Site treatments T1, T2, and T3 winter wheat plots all replications and lysimeter field. Plots were fertilized with 28% U.A.N. nitrogen fertilizer at a rate of 10 gallons per acre. A gallon of 28% fertilizer weighs 10.67 lbs, so 30 pounds of actual N was applied.  Applied with Top Air Sprayer equipped with chafer streamer bars with 1.0 orifice. Weather conditions at 10:00 a.m. Sunny, Temperature: 38 degrees F, Humidity: 53%, Wind: coming out of the Northwest at 1-4 mph (average of 2 mph). Weather conditions at 1:00 p.m. Sunny, Temperature: 39 degrees F, Humidity: 44%, Wind: coming out of the Northwest at 7.0 mph. (10 minute average). Weather conditions at 2:30 p.m. Sunny, Temperature: 42 degrees F, Humidity: 36%, Wind: coming out of the Northwest at 7.0 mph. (10 minute average). Dew Point: 17 degrees F. Weather conditions at 6:00 p.m. Sunny, Temperature: 43 degrees F, Humidity: 43%, Wind: coming out of the West-Northwest at 1-10 mph. Dew Point: 22 degrees F.",http://aglog.kbs.msu.edu/observations/3563
3/21/2016,T2,R3,T2R3,28% UAN (28-0-0),120,34,0,0,"Fertilized LTER Main Site treatments T1, T2, and T3 winter wheat plots all replications and lysimeter field. Plots were fertilized with 28% U.A.N. nitrogen fertilizer at a rate of 10 gallons per acre. A gallon of 28% fertilizer weighs 10.67 lbs, so 30 pounds of actual N was applied.  Applied with Top Air Sprayer equipped with chafer streamer bars with 1.0 orifice. Weather conditions at 10:00 a.m. Sunny, Temperature: 38 degrees F, Humidity: 53%, Wind: coming out of the Northwest at 1-4 mph (average of 2 mph). Weather conditions at 1:00 p.m. Sunny, Temperature: 39 degrees F, Humidity: 44%, Wind: coming out of the Northwest at 7.0 mph. (10 minute average). Weather conditions at 2:30 p.m. Sunny, Temperature: 42 degrees F, Humidity: 36%, Wind: coming out of the Northwest at 7.0 mph. (10 minute average). Dew Point: 17 degrees F. Weather conditions at 6:00 p.m. Sunny, Temperature: 43 degrees F, Humidity: 43%, Wind: coming out of the West-Northwest at 1-10 mph. Dew Point: 22 degrees F.",http://aglog.kbs.msu.edu/observations/3563
3/21/2016,T2,R4,T2R4,28% UAN (28-0-0),120,34,0,0,"Fertilized LTER Main Site treatments T1, T2, and T3 winter wheat plots all replications and lysimeter field. Plots were fertilized with 28% U.A.N. nitrogen fertilizer at a rate of 10 gallons per acre. A gallon of 28% fertilizer weighs 10.67 lbs, so 30 pounds of actual N was applied.  Applied with Top Air Sprayer equipped with chafer streamer bars with 1.0 orifice. Weather conditions at 10:00 a.m. Sunny, Temperature: 38 degrees F, Humidity: 53%, Wind: coming out of the Northwest at 1-4 mph (average of 2 mph). Weather conditions at 1:00 p.m. Sunny, Temperature: 39 degrees F, Humidity: 44%, Wind: coming out of the Northwest at 7.0 mph. (10 minute average). Weather conditions at 2:30 p.m. Sunny, Temperature: 42 degrees F, Humidity: 36%, Wind: coming out of the Northwest at 7.0 mph. (10 minute average). Dew Point: 17 degrees F. Weather conditions at 6:00 p.m. Sunny, Temperature: 43 degrees F, Humidity: 43%, Wind: coming out of the West-Northwest at 1-10 mph. Dew Point: 22 degrees F.",http://aglog.kbs.msu.edu/observations/3563
7/23/2015,T2,R4,T2R4,Ammonium sulfate (AMS),4,1,,,"Sprayed the LTER Main Site treatments T1, and T2 all replications for post emergence weed control using an application of Roundup PowerMax, and ammonium sulfate, and (corral drift agent and anti foam product). Roundup Power Max (EPA Reg. No. 524-549) was applied at 1 qt/A and Ammonium Sulfate (sprayable, CAS #7783-20-2) was applied at 17 lbs/100 gallons of carrier. Weather conditions: At the start 10:30 a.m. mostly cloudy with air temperature of 68 degrees F, humidity was 77 % with 1-4 mph south west winds. End of application 5:00 p.m. mostly sunny, 81 degrees F, humidity 55 %, with 1-5 mph west winds.",http://aglog.kbs.msu.edu/observations/3276
7/23/2015,T2,R1,T2R1,Ammonium sulfate (AMS),4,1,,,"Sprayed the LTER Main Site treatments T1, and T2 all replications for post emergence weed control using an application of Roundup PowerMax, and ammonium sulfate, and (corral drift agent and anti foam product). Roundup Power Max (EPA Reg. No. 524-549) was applied at 1 qt/A and Ammonium Sulfate (sprayable, CAS #7783-20-2) was applied at 17 lbs/100 gallons of carrier. Weather conditions: At the start 10:30 a.m. mostly cloudy with air temperature of 68 degrees F, humidity was 77 % with 1-4 mph south west winds. End of application 5:00 p.m. mostly sunny, 81 degrees F, humidity 55 %, with 1-5 mph west winds.",http://aglog.kbs.msu.edu/observations/3276
7/23/2015,T2,R3,T2R3,Ammonium sulfate (AMS),4,1,,,"Sprayed the LTER Main Site treatments T1, and T2 all replications for post emergence weed control using an application of Roundup PowerMax, and ammonium sulfate, and (corral drift agent and anti foam product). Roundup Power Max (EPA Reg. No. 524-549) was applied at 1 qt/A and Ammonium Sulfate (sprayable, CAS #7783-20-2) was applied at 17 lbs/100 gallons of carrier. Weather conditions: At the start 10:30 a.m. mostly cloudy with air temperature of 68 degrees F, humidity was 77 % with 1-4 mph south west winds. End of application 5:00 p.m. mostly sunny, 81 degrees F, humidity 55 %, with 1-5 mph west winds.",http://aglog.kbs.msu.edu/observations/3276
7/23/2015,T2,R2,T2R2,Ammonium sulfate (AMS),4,1,,,"Sprayed the LTER Main Site treatments T1, and T2 all replications for post emergence weed control using an application of Roundup PowerMax, and ammonium sulfate, and (corral drift agent and anti foam product). Roundup Power Max (EPA Reg. No. 524-549) was applied at 1 qt/A and Ammonium Sulfate (sprayable, CAS #7783-20-2) was applied at 17 lbs/100 gallons of carrier. Weather conditions: At the start 10:30 a.m. mostly cloudy with air temperature of 68 degrees F, humidity was 77 % with 1-4 mph south west winds. End of application 5:00 p.m. mostly sunny, 81 degrees F, humidity 55 %, with 1-5 mph west winds.",http://aglog.kbs.msu.edu/observations/3276
7/23/2015,T2,R5,T2R5,Ammonium sulfate (AMS),4,1,,,"Sprayed the LTER Main Site treatments T1, and T2 all replications for post emergence weed control using an application of Roundup PowerMax, and ammonium sulfate, and (corral drift agent and anti foam product). Roundup Power Max (EPA Reg. No. 524-549) was applied at 1 qt/A and Ammonium Sulfate (sprayable, CAS #7783-20-2) was applied at 17 lbs/100 gallons of carrier. Weather conditions: At the start 10:30 a.m. mostly cloudy with air temperature of 68 degrees F, humidity was 77 % with 1-4 mph south west winds. End of application 5:00 p.m. mostly sunny, 81 degrees F, humidity 55 %, with 1-5 mph west winds.",http://aglog.kbs.msu.edu/observations/3276
7/23/2015,T2,R6,T2R6,Ammonium sulfate (AMS),4,1,,,"Sprayed the LTER Main Site treatments T1, and T2 all replications for post emergence weed control using an application of Roundup PowerMax, and ammonium sulfate, and (corral drift agent and anti foam product). Roundup Power Max (EPA Reg. No. 524-549) was applied at 1 qt/A and Ammonium Sulfate (sprayable, CAS #7783-20-2) was applied at 17 lbs/100 gallons of carrier. Weather conditions: At the start 10:30 a.m. mostly cloudy with air temperature of 68 degrees F, humidity was 77 % with 1-4 mph south west winds. End of application 5:00 p.m. mostly sunny, 81 degrees F, humidity 55 %, with 1-5 mph west winds.",http://aglog.kbs.msu.edu/observations/3276
5/22/2015,T2,R2,T2R2,Ammonium sulfate (AMS),4,1,,,"Sprayed the LTER Main Site treatment T2 soybeans all replications (5, 2, 3, 6, 4, 1), LTER Fertility Gradient, Lysimeter field with Roundup PowerMax (EPA.524-549) and Valor XLT  (EPA. 59639-117) a pre-emerge herbicide. Rate of application was Roundup PowerMax 32 oz/A, Ammonium Sulfate 3.4 lbs/A, Valor XLT 3.5 oz/A, and drift agent and anti-foam 1 oz/100 gallons. Pre-emerge/post plant burndown application was done to burn down any weeds and also prevent weed growth in soybeans. Weather conditions at the start 9:45 a.m. sunny, 56 degrees F. 28% humidity, 5-10 mph North - North East wind. Conditions at end 7:45 p.m. sunny, 63 degrees F. 29% humidity, 5-10 mph North - North West winds. ",http://aglog.kbs.msu.edu/observations/3195
5/22/2015,T2,R5,T2R5,Ammonium sulfate (AMS),4,1,,,"Sprayed the LTER Main Site treatment T2 soybeans all replications (5, 2, 3, 6, 4, 1), LTER Fertility Gradient, Lysimeter field with Roundup PowerMax (EPA.524-549) and Valor XLT  (EPA. 59639-117) a pre-emerge herbicide. Rate of application was Roundup PowerMax 32 oz/A, Ammonium Sulfate 3.4 lbs/A, Valor XLT 3.5 oz/A, and drift agent and anti-foam 1 oz/100 gallons. Pre-emerge/post plant burndown application was done to burn down any weeds and also prevent weed growth in soybeans. Weather conditions at the start 9:45 a.m. sunny, 56 degrees F. 28% humidity, 5-10 mph North - North East wind. Conditions at end 7:45 p.m. sunny, 63 degrees F. 29% humidity, 5-10 mph North - North West winds. ",http://aglog.kbs.msu.edu/observations/3195
5/22/2015,T2,R6,T2R6,Ammonium sulfate (AMS),4,1,,,"Sprayed the LTER Main Site treatment T2 soybeans all replications (5, 2, 3, 6, 4, 1), LTER Fertility Gradient, Lysimeter field with Roundup PowerMax (EPA.524-549) and Valor XLT  (EPA. 59639-117) a pre-emerge herbicide. Rate of application was Roundup PowerMax 32 oz/A, Ammonium Sulfate 3.4 lbs/A, Valor XLT 3.5 oz/A, and drift agent and anti-foam 1 oz/100 gallons. Pre-emerge/post plant burndown application was done to burn down any weeds and also prevent weed growth in soybeans. Weather conditions at the start 9:45 a.m. sunny, 56 degrees F. 28% humidity, 5-10 mph North - North East wind. Conditions at end 7:45 p.m. sunny, 63 degrees F. 29% humidity, 5-10 mph North - North West winds. ",http://aglog.kbs.msu.edu/observations/3195
