obs_date,treatment,observation_type,comment,name,material,rate,units,equipment,observation_id
5/7/2005,T3,Fertilizer application,"Planted corn on the main site treatment 3, relications, reps 5, 4, and 3. Planted Pioneer 35Y54 corn at 28,000 seeds/A (the monitor was reading 30,000 seeds/A). At planting 14 gals/A of 19-17-0 was applied two inches below and two inches to the side of the seed furrow. The fertilizer 19-17-0 was made by mixing 50% 28% UAN fertilizer and 50% 10-34-0 fertilizer. Planting depth for the corn was 2-2.25 inches. The corn was planted in 30 inch rows. Corn was planted with the JD 7520 tractor and JD 1730 planter. I tried planting at 9:00 am however thr soil was to wet because we recieved about 0.20 inch of rain last night. I had to wait until 12:00 noon or 1:00 pm before it dried enough to plant. ",T3R3,Pioneer 35Y54 corn,28000,seeds,John Deere 1730 Maxemerge Plus Planter,573
5/7/2005,T3,Fertilizer application,"Planted corn on the main site treatment 3, relications, reps 5, 4, and 3. Planted Pioneer 35Y54 corn at 28,000 seeds/A (the monitor was reading 30,000 seeds/A). At planting 14 gals/A of 19-17-0 was applied two inches below and two inches to the side of the seed furrow. The fertilizer 19-17-0 was made by mixing 50% 28% UAN fertilizer and 50% 10-34-0 fertilizer. Planting depth for the corn was 2-2.25 inches. The corn was planted in 30 inch rows. Corn was planted with the JD 7520 tractor and JD 1730 planter. I tried planting at 9:00 am however thr soil was to wet because we recieved about 0.20 inch of rain last night. I had to wait until 12:00 noon or 1:00 pm before it dried enough to plant. ",T3R5,19-17-0 liquid fertilizer,14,gallon,John Deere 1730 Maxemerge Plus Planter,573
5/7/2005,T3,Fertilizer application,"Planted corn on the main site treatment 3, relications, reps 5, 4, and 3. Planted Pioneer 35Y54 corn at 28,000 seeds/A (the monitor was reading 30,000 seeds/A). At planting 14 gals/A of 19-17-0 was applied two inches below and two inches to the side of the seed furrow. The fertilizer 19-17-0 was made by mixing 50% 28% UAN fertilizer and 50% 10-34-0 fertilizer. Planting depth for the corn was 2-2.25 inches. The corn was planted in 30 inch rows. Corn was planted with the JD 7520 tractor and JD 1730 planter. I tried planting at 9:00 am however thr soil was to wet because we recieved about 0.20 inch of rain last night. I had to wait until 12:00 noon or 1:00 pm before it dried enough to plant. ",T3R4,19-17-0 liquid fertilizer,14,gallon,John Deere 1730 Maxemerge Plus Planter,573
5/7/2005,T3,Fertilizer application,"Planted corn on the main site treatment 3, relications, reps 5, 4, and 3. Planted Pioneer 35Y54 corn at 28,000 seeds/A (the monitor was reading 30,000 seeds/A). At planting 14 gals/A of 19-17-0 was applied two inches below and two inches to the side of the seed furrow. The fertilizer 19-17-0 was made by mixing 50% 28% UAN fertilizer and 50% 10-34-0 fertilizer. Planting depth for the corn was 2-2.25 inches. The corn was planted in 30 inch rows. Corn was planted with the JD 7520 tractor and JD 1730 planter. I tried planting at 9:00 am however thr soil was to wet because we recieved about 0.20 inch of rain last night. I had to wait until 12:00 noon or 1:00 pm before it dried enough to plant. ",T3R5,,,,John Deere 7520 Tractor,573
5/7/2005,T3,Fertilizer application,"Planted corn on the main site treatment 3, relications, reps 5, 4, and 3. Planted Pioneer 35Y54 corn at 28,000 seeds/A (the monitor was reading 30,000 seeds/A). At planting 14 gals/A of 19-17-0 was applied two inches below and two inches to the side of the seed furrow. The fertilizer 19-17-0 was made by mixing 50% 28% UAN fertilizer and 50% 10-34-0 fertilizer. Planting depth for the corn was 2-2.25 inches. The corn was planted in 30 inch rows. Corn was planted with the JD 7520 tractor and JD 1730 planter. I tried planting at 9:00 am however thr soil was to wet because we recieved about 0.20 inch of rain last night. I had to wait until 12:00 noon or 1:00 pm before it dried enough to plant. ",T3R3,,,,John Deere 7520 Tractor,573
5/7/2005,T3,Fertilizer application,"Planted corn on the main site treatment 3, relications, reps 5, 4, and 3. Planted Pioneer 35Y54 corn at 28,000 seeds/A (the monitor was reading 30,000 seeds/A). At planting 14 gals/A of 19-17-0 was applied two inches below and two inches to the side of the seed furrow. The fertilizer 19-17-0 was made by mixing 50% 28% UAN fertilizer and 50% 10-34-0 fertilizer. Planting depth for the corn was 2-2.25 inches. The corn was planted in 30 inch rows. Corn was planted with the JD 7520 tractor and JD 1730 planter. I tried planting at 9:00 am however thr soil was to wet because we recieved about 0.20 inch of rain last night. I had to wait until 12:00 noon or 1:00 pm before it dried enough to plant. ",T3R4,,,,John Deere 7520 Tractor,573
5/9/2005,T3,Fertilizer application,"Planted corn on the main site treatment 3, relications, reps 2, 1, and 6. Planted Pioneer 35Y54 corn at 28,000 seeds/A (the monitor was reading 30,000 seeds/A). At planting 14 gals/A of 19-17-0 was applied two inches below and two inches to the side of the seed furrow. The fertilizer 19-17-0 was made by mixing 50% 28% UAN fertilizer and 50% 10-34-0 fertilizer. Planting depth for the corn was 2-2.25 inches. The corn was planted in 30 inch rows. Corn was planted with the JD 7520 tractor and JD 1730 planter. I tried planting at 9:00 am however thr soil was to wet because we recieved about 0.20 inch of rain last night. I had to wait until 12:00 noon or 1:00 pm before it dried enough to plant. ",T3R6,,,,John Deere 7520 Tractor,574
5/9/2005,T3,Fertilizer application,"Planted corn on the main site treatment 3, relications, reps 2, 1, and 6. Planted Pioneer 35Y54 corn at 28,000 seeds/A (the monitor was reading 30,000 seeds/A). At planting 14 gals/A of 19-17-0 was applied two inches below and two inches to the side of the seed furrow. The fertilizer 19-17-0 was made by mixing 50% 28% UAN fertilizer and 50% 10-34-0 fertilizer. Planting depth for the corn was 2-2.25 inches. The corn was planted in 30 inch rows. Corn was planted with the JD 7520 tractor and JD 1730 planter. I tried planting at 9:00 am however thr soil was to wet because we recieved about 0.20 inch of rain last night. I had to wait until 12:00 noon or 1:00 pm before it dried enough to plant. ",T3R2,,,,John Deere 7520 Tractor,574
5/9/2005,T3,Fertilizer application,"Planted corn on the main site treatment 3, relications, reps 2, 1, and 6. Planted Pioneer 35Y54 corn at 28,000 seeds/A (the monitor was reading 30,000 seeds/A). At planting 14 gals/A of 19-17-0 was applied two inches below and two inches to the side of the seed furrow. The fertilizer 19-17-0 was made by mixing 50% 28% UAN fertilizer and 50% 10-34-0 fertilizer. Planting depth for the corn was 2-2.25 inches. The corn was planted in 30 inch rows. Corn was planted with the JD 7520 tractor and JD 1730 planter. I tried planting at 9:00 am however thr soil was to wet because we recieved about 0.20 inch of rain last night. I had to wait until 12:00 noon or 1:00 pm before it dried enough to plant. ",T3R1,,,,John Deere 7520 Tractor,574
5/9/2005,T3,Fertilizer application,"Planted corn on the main site treatment 3, relications, reps 2, 1, and 6. Planted Pioneer 35Y54 corn at 28,000 seeds/A (the monitor was reading 30,000 seeds/A). At planting 14 gals/A of 19-17-0 was applied two inches below and two inches to the side of the seed furrow. The fertilizer 19-17-0 was made by mixing 50% 28% UAN fertilizer and 50% 10-34-0 fertilizer. Planting depth for the corn was 2-2.25 inches. The corn was planted in 30 inch rows. Corn was planted with the JD 7520 tractor and JD 1730 planter. I tried planting at 9:00 am however thr soil was to wet because we recieved about 0.20 inch of rain last night. I had to wait until 12:00 noon or 1:00 pm before it dried enough to plant. ",T3R2,19-17-0 liquid fertilizer,14,gallon,John Deere 1730 Maxemerge Plus Planter,574
5/9/2005,T3,Fertilizer application,"Planted corn on the main site treatment 3, relications, reps 2, 1, and 6. Planted Pioneer 35Y54 corn at 28,000 seeds/A (the monitor was reading 30,000 seeds/A). At planting 14 gals/A of 19-17-0 was applied two inches below and two inches to the side of the seed furrow. The fertilizer 19-17-0 was made by mixing 50% 28% UAN fertilizer and 50% 10-34-0 fertilizer. Planting depth for the corn was 2-2.25 inches. The corn was planted in 30 inch rows. Corn was planted with the JD 7520 tractor and JD 1730 planter. I tried planting at 9:00 am however thr soil was to wet because we recieved about 0.20 inch of rain last night. I had to wait until 12:00 noon or 1:00 pm before it dried enough to plant. ",T3R2,Pioneer 35Y54 corn,28000,seeds,John Deere 1730 Maxemerge Plus Planter,574
5/9/2005,T3,Fertilizer application,"Planted corn on the main site treatment 3, relications, reps 2, 1, and 6. Planted Pioneer 35Y54 corn at 28,000 seeds/A (the monitor was reading 30,000 seeds/A). At planting 14 gals/A of 19-17-0 was applied two inches below and two inches to the side of the seed furrow. The fertilizer 19-17-0 was made by mixing 50% 28% UAN fertilizer and 50% 10-34-0 fertilizer. Planting depth for the corn was 2-2.25 inches. The corn was planted in 30 inch rows. Corn was planted with the JD 7520 tractor and JD 1730 planter. I tried planting at 9:00 am however thr soil was to wet because we recieved about 0.20 inch of rain last night. I had to wait until 12:00 noon or 1:00 pm before it dried enough to plant. ",T3R6,Pioneer 35Y54 corn,28000,seeds,John Deere 1730 Maxemerge Plus Planter,574
5/9/2005,T3,Fertilizer application,"Planted corn on the main site treatment 3, relications, reps 2, 1, and 6. Planted Pioneer 35Y54 corn at 28,000 seeds/A (the monitor was reading 30,000 seeds/A). At planting 14 gals/A of 19-17-0 was applied two inches below and two inches to the side of the seed furrow. The fertilizer 19-17-0 was made by mixing 50% 28% UAN fertilizer and 50% 10-34-0 fertilizer. Planting depth for the corn was 2-2.25 inches. The corn was planted in 30 inch rows. Corn was planted with the JD 7520 tractor and JD 1730 planter. I tried planting at 9:00 am however thr soil was to wet because we recieved about 0.20 inch of rain last night. I had to wait until 12:00 noon or 1:00 pm before it dried enough to plant. ",T3R1,Pioneer 35Y54 corn,28000,seeds,John Deere 1730 Maxemerge Plus Planter,574
5/9/2005,T3,Fertilizer application,"Planted corn on the main site treatment 3, relications, reps 2, 1, and 6. Planted Pioneer 35Y54 corn at 28,000 seeds/A (the monitor was reading 30,000 seeds/A). At planting 14 gals/A of 19-17-0 was applied two inches below and two inches to the side of the seed furrow. The fertilizer 19-17-0 was made by mixing 50% 28% UAN fertilizer and 50% 10-34-0 fertilizer. Planting depth for the corn was 2-2.25 inches. The corn was planted in 30 inch rows. Corn was planted with the JD 7520 tractor and JD 1730 planter. I tried planting at 9:00 am however thr soil was to wet because we recieved about 0.20 inch of rain last night. I had to wait until 12:00 noon or 1:00 pm before it dried enough to plant. ",T3R1,19-17-0 liquid fertilizer,14,gallon,John Deere 1730 Maxemerge Plus Planter,574
5/9/2005,T3,Fertilizer application,"Planted corn on the main site treatment 3, relications, reps 2, 1, and 6. Planted Pioneer 35Y54 corn at 28,000 seeds/A (the monitor was reading 30,000 seeds/A). At planting 14 gals/A of 19-17-0 was applied two inches below and two inches to the side of the seed furrow. The fertilizer 19-17-0 was made by mixing 50% 28% UAN fertilizer and 50% 10-34-0 fertilizer. Planting depth for the corn was 2-2.25 inches. The corn was planted in 30 inch rows. Corn was planted with the JD 7520 tractor and JD 1730 planter. I tried planting at 9:00 am however thr soil was to wet because we recieved about 0.20 inch of rain last night. I had to wait until 12:00 noon or 1:00 pm before it dried enough to plant. ",T3R6,19-17-0 liquid fertilizer,14,gallon,John Deere 1730 Maxemerge Plus Planter,574
4/19/2006,T3,Fertilizer application,"Fertilized T1, T2, T3, and T8nt plots.

Please see notes for specific dates fertilizer was applied.

April 19, 2006 fertilized T2 reps: 1, 3, 4, 2, 5, and 6; T3 rep: 5.

April 20, 2006 fertilized T3 reps: 4, 2, 3, 1, and 6; T1 reps: 3, 2, and 5.

April 21, 2006 fertilized T1 reps: 1, 6, and 4; T8nt all reps.
",T3R6,,,,John Deere 7420a Tractor,2559
4/19/2006,T3,Fertilizer application,"Fertilized T1, T2, T3, and T8nt plots.

Please see notes for specific dates fertilizer was applied.

April 19, 2006 fertilized T2 reps: 1, 3, 4, 2, 5, and 6; T3 rep: 5.

April 20, 2006 fertilized T3 reps: 4, 2, 3, 1, and 6; T1 reps: 3, 2, and 5.

April 21, 2006 fertilized T1 reps: 1, 6, and 4; T8nt all reps.
",T3R5,,,,John Deere 7420a Tractor,2559
4/19/2006,T3,Fertilizer application,"Fertilized T1, T2, T3, and T8nt plots.

Please see notes for specific dates fertilizer was applied.

April 19, 2006 fertilized T2 reps: 1, 3, 4, 2, 5, and 6; T3 rep: 5.

April 20, 2006 fertilized T3 reps: 4, 2, 3, 1, and 6; T1 reps: 3, 2, and 5.

April 21, 2006 fertilized T1 reps: 1, 6, and 4; T8nt all reps.
",T3R4,,,,John Deere 7420a Tractor,2559
4/19/2006,T3,Fertilizer application,"Fertilized T1, T2, T3, and T8nt plots.

Please see notes for specific dates fertilizer was applied.

April 19, 2006 fertilized T2 reps: 1, 3, 4, 2, 5, and 6; T3 rep: 5.

April 20, 2006 fertilized T3 reps: 4, 2, 3, 1, and 6; T1 reps: 3, 2, and 5.

April 21, 2006 fertilized T1 reps: 1, 6, and 4; T8nt all reps.
",T3R3,,,,John Deere 7420a Tractor,2559
4/19/2006,T3,Fertilizer application,"Fertilized T1, T2, T3, and T8nt plots.

Please see notes for specific dates fertilizer was applied.

April 19, 2006 fertilized T2 reps: 1, 3, 4, 2, 5, and 6; T3 rep: 5.

April 20, 2006 fertilized T3 reps: 4, 2, 3, 1, and 6; T1 reps: 3, 2, and 5.

April 21, 2006 fertilized T1 reps: 1, 6, and 4; T8nt all reps.
",T3R2,,,,John Deere 7420a Tractor,2559
4/19/2006,T3,Fertilizer application,"Fertilized T1, T2, T3, and T8nt plots.

Please see notes for specific dates fertilizer was applied.

April 19, 2006 fertilized T2 reps: 1, 3, 4, 2, 5, and 6; T3 rep: 5.

April 20, 2006 fertilized T3 reps: 4, 2, 3, 1, and 6; T1 reps: 3, 2, and 5.

April 21, 2006 fertilized T1 reps: 1, 6, and 4; T8nt all reps.
",T3R1,,,,John Deere 7420a Tractor,2559
4/19/2006,T3,Fertilizer application,"Fertilized T1, T2, T3, and T8nt plots.

Please see notes for specific dates fertilizer was applied.

April 19, 2006 fertilized T2 reps: 1, 3, 4, 2, 5, and 6; T3 rep: 5.

April 20, 2006 fertilized T3 reps: 4, 2, 3, 1, and 6; T1 reps: 3, 2, and 5.

April 21, 2006 fertilized T1 reps: 1, 6, and 4; T8nt all reps.
",T3R6,,,,,2559
4/19/2006,T3,Fertilizer application,"Fertilized T1, T2, T3, and T8nt plots.

Please see notes for specific dates fertilizer was applied.

April 19, 2006 fertilized T2 reps: 1, 3, 4, 2, 5, and 6; T3 rep: 5.

April 20, 2006 fertilized T3 reps: 4, 2, 3, 1, and 6; T1 reps: 3, 2, and 5.

April 21, 2006 fertilized T1 reps: 1, 6, and 4; T8nt all reps.
",T3R5,,,,,2559
4/19/2006,T3,Fertilizer application,"Fertilized T1, T2, T3, and T8nt plots.

Please see notes for specific dates fertilizer was applied.

April 19, 2006 fertilized T2 reps: 1, 3, 4, 2, 5, and 6; T3 rep: 5.

April 20, 2006 fertilized T3 reps: 4, 2, 3, 1, and 6; T1 reps: 3, 2, and 5.

April 21, 2006 fertilized T1 reps: 1, 6, and 4; T8nt all reps.
",T3R4,,,,,2559
4/19/2006,T3,Fertilizer application,"Fertilized T1, T2, T3, and T8nt plots.

Please see notes for specific dates fertilizer was applied.

April 19, 2006 fertilized T2 reps: 1, 3, 4, 2, 5, and 6; T3 rep: 5.

April 20, 2006 fertilized T3 reps: 4, 2, 3, 1, and 6; T1 reps: 3, 2, and 5.

April 21, 2006 fertilized T1 reps: 1, 6, and 4; T8nt all reps.
",T3R3,,,,,2559
