# Planting report for the MCSE
#
# Original Data Source: https://lter.kbs.msu.edu/datatables/292
# The newest version of the data https://lter.kbs.msu.edu/datatables/292.csv
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/7.eml
#
# These Data are copyrighted and use in a publication requires written permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# obs_date		The observation date
# Treatment		experimental treatment
# Replicate		LTER Replicate
# Plot		LTER Plot
# Material		material used
# Rate	number	rate of application
# Unit		units per acre
# propagules_per_acre	numberPerAcre	the number of propagules (seeds or plants) planted per acre
# propagule_rate_estimation_flag		a flag to indicate if the number of propagules has been estimate and 'E' indicates and estimated values based on the source_for_estimation and a an empty values indicates a reported value.
# source_for_estimation		references for the conversion from the reported planting rates  to the propagules_per_acre column
# Comment		aa note about the sample
# source		the source URL for the observation
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#2020-05-06 Sven Bohm. Added source URL
#2020-5-6 Sven Bohm. Added other replicates
#
obs_date,Treatment,Replicate,Plot,Material,Rate,Unit,propagules_per_acre,propagule_rate_estimation_flag,source_for_estimation,Comment,source
2009-11-14,T3,R6,T3R6,Pioneer 25R47 Soft Red Winter Wheat (treated),168,pound,2016000,E,brian baer: changed from 15000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted Pioneer 25R47 Soft Red Winter Wheat into LTER Main Site treatment T3 replications 2, 4, 5 and 6. Planted with JD 7420(a) tractor and JD 750 no-till drill. Drill setting 41 and 3 depth setting. For replicatiosn 2 and 4, seeding rate was was calculated as 168 lbs/A compared to the calibration which was estimated at 174 lbs/A. Each pound of seed contained 11,500 seeds, therefore 168 lbs/A x 11,500 seeds/lbs = 1,932,000 seeds/A. For replications 5 and 6, seeing rate was lower due to a different drill setting. Each plot was 1 hectare (2.47 acre). Replication 6 was planted in initally started on November 12th but was unable to be finished that day due to mechanical problems with the drill. Approximately the westernmost 200 feet was planted on the 12th, the rest (approximately 82 feet) on the 14th. All replications were planted using the marker arm on the drill to guide row placement. Treated seed was used and had been treated with Difenoconazole and Mefenoxam ",https://aglog.kbs.msu.edu/observations/1459
2009-11-14,T3,R5,T3R5,Pioneer 25R47 Soft Red Winter Wheat (treated),168,pound,2016000,E,brian baer: changed from 15000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted Pioneer 25R47 Soft Red Winter Wheat into LTER Main Site treatment T3 replications 2, 4, 5 and 6. Planted with JD 7420(a) tractor and JD 750 no-till drill. Drill setting 41 and 3 depth setting. For replicatiosn 2 and 4, seeding rate was was calculated as 168 lbs/A compared to the calibration which was estimated at 174 lbs/A. Each pound of seed contained 11,500 seeds, therefore 168 lbs/A x 11,500 seeds/lbs = 1,932,000 seeds/A. For replications 5 and 6, seeing rate was lower due to a different drill setting. Each plot was 1 hectare (2.47 acre). Replication 6 was planted in initally started on November 12th but was unable to be finished that day due to mechanical problems with the drill. Approximately the westernmost 200 feet was planted on the 12th, the rest (approximately 82 feet) on the 14th. All replications were planted using the marker arm on the drill to guide row placement. Treated seed was used and had been treated with Difenoconazole and Mefenoxam ",https://aglog.kbs.msu.edu/observations/1459
2009-11-14,T3,R4,T3R4,Pioneer 25R47 Soft Red Winter Wheat (treated),168,pound,2016000,E,brian baer: changed from 15000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted Pioneer 25R47 Soft Red Winter Wheat into LTER Main Site treatment T3 replications 2, 4, 5 and 6. Planted with JD 7420(a) tractor and JD 750 no-till drill. Drill setting 41 and 3 depth setting. For replicatiosn 2 and 4, seeding rate was was calculated as 168 lbs/A compared to the calibration which was estimated at 174 lbs/A. Each pound of seed contained 11,500 seeds, therefore 168 lbs/A x 11,500 seeds/lbs = 1,932,000 seeds/A. For replications 5 and 6, seeing rate was lower due to a different drill setting. Each plot was 1 hectare (2.47 acre). Replication 6 was planted in initally started on November 12th but was unable to be finished that day due to mechanical problems with the drill. Approximately the westernmost 200 feet was planted on the 12th, the rest (approximately 82 feet) on the 14th. All replications were planted using the marker arm on the drill to guide row placement. Treated seed was used and had been treated with Difenoconazole and Mefenoxam ",https://aglog.kbs.msu.edu/observations/1459
2009-11-14,T3,R2,T3R2,Pioneer 25R47 Soft Red Winter Wheat (treated),168,pound,2016000,E,brian baer: changed from 15000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted Pioneer 25R47 Soft Red Winter Wheat into LTER Main Site treatment T3 replications 2, 4, 5 and 6. Planted with JD 7420(a) tractor and JD 750 no-till drill. Drill setting 41 and 3 depth setting. For replicatiosn 2 and 4, seeding rate was was calculated as 168 lbs/A compared to the calibration which was estimated at 174 lbs/A. Each pound of seed contained 11,500 seeds, therefore 168 lbs/A x 11,500 seeds/lbs = 1,932,000 seeds/A. For replications 5 and 6, seeing rate was lower due to a different drill setting. Each plot was 1 hectare (2.47 acre). Replication 6 was planted in initally started on November 12th but was unable to be finished that day due to mechanical problems with the drill. Approximately the westernmost 200 feet was planted on the 12th, the rest (approximately 82 feet) on the 14th. All replications were planted using the marker arm on the drill to guide row placement. Treated seed was used and had been treated with Difenoconazole and Mefenoxam ",https://aglog.kbs.msu.edu/observations/1459
2009-11-14,T4,R4,T4R4,Pioneer 25R47 Soft Red Winter Wheat (untreated),178,pound,2136000,E,brian baer: changed from 15000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted LTER main site treatment T4 replications 1, 2, 4, and 5 with Pioneer 25R47 Soft Red Winter Wheat, untreated seed. Planted with JD 5425 tractor and JD 450 conventional drill. Depth was set to approximately 1/2” to 3/4”. Seeding rate was calculated as 181 lbs/A compared to the calibration which was estimated at 178 lbs/A. Each pound of seed contained 11,000 seeds, therefore 178 lbs/A x 11,000 seeds/lbs = 1,958,000 seeds/A. ",https://aglog.kbs.msu.edu/observations/1456
2009-11-13,T4,R3,T4R3,Pioneer 25R47 Soft Red Winter Wheat (untreated),178,pound,2136000,E,brian baer: changed from 15000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted LTER main site treatment T4 replications 1, 2, 4, and 5 with Pioneer 25R47 Soft Red Winter Wheat, untreated seed. Planted with JD 5425 tractor and JD 450 conventional drill. Depth was set to approximately 1/2” to 3/4”. Seeding rate was calculated as 181 lbs/A compared to the calibration which was estimated at 178 lbs/A. Each pound of seed contained 11,000 seeds, therefore 178 lbs/A x 11,000 seeds/lbs = 1,958,000 seeds/A. ",https://aglog.kbs.msu.edu/observations/1457
2009-11-13,T4,R6,T4R6,Pioneer 25R47 Soft Red Winter Wheat (untreated),178,pound,2136000,E,brian baer: changed from 15000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted LTER main site treatment T4 replications 1, 2, 4, and 5 with Pioneer 25R47 Soft Red Winter Wheat, untreated seed. Planted with JD 5425 tractor and JD 450 conventional drill. Depth was set to approximately 1/2” to 3/4”. Seeding rate was calculated as 181 lbs/A compared to the calibration which was estimated at 178 lbs/A. Each pound of seed contained 11,000 seeds, therefore 178 lbs/A x 11,000 seeds/lbs = 1,958,000 seeds/A. ",https://aglog.kbs.msu.edu/observations/1457
2009-11-09,T1,R3,T1R3,Pioneer 25R47 Soft Red Winter Wheat (treated),168,pound,2016000,E,brian baer: changed from 15000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted Pioneer 25R47 Soft Red Winter Wheat into LTER Main Site treatment T1 replications 2 and 3. Planted with JD 7420(a) tractor and JD 750 no-till drill. Drill setting 41 and 3 depth setting. Seeding rate was calculated as 168 lbs/A compared to the calibration which was estimated at 174 lbs/A. Each pound of seed contained 11,500 seeds, therefore 168 lbs/A x 11,500 seeds/lbs = 1,932,000 seeds/A. Each plot was 1 hectare (2.47 acre). All replications were planted using the marker arm on the drill to guide row placement. Treated seed was used and had been treated with Difenoconazole and Mefenoxam",https://aglog.kbs.msu.edu/observations/1452
2009-11-09,T1,R2,T1R2,Pioneer 25R47 Soft Red Winter Wheat (treated),168,pound,2016000,E,brian baer: changed from 15000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted Pioneer 25R47 Soft Red Winter Wheat into LTER Main Site treatment T1 replications 2 and 3. Planted with JD 7420(a) tractor and JD 750 no-till drill. Drill setting 41 and 3 depth setting. Seeding rate was calculated as 168 lbs/A compared to the calibration which was estimated at 174 lbs/A. Each pound of seed contained 11,500 seeds, therefore 168 lbs/A x 11,500 seeds/lbs = 1,932,000 seeds/A. Each plot was 1 hectare (2.47 acre). All replications were planted using the marker arm on the drill to guide row placement. Treated seed was used and had been treated with Difenoconazole and Mefenoxam",https://aglog.kbs.msu.edu/observations/1452
2009-11-06,T1,R1,T1R1,Pioneer 25R47 Soft Red Winter Wheat (treated),1932000,seeds,1932000,,brian baer: changed from 15000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted Pioneer 25R47 Soft Red Winter Wheat into LTER Main Site treatment T1 replication 1 only . Planted with JD 7420(a) tractor and JD 750 no-till drill. Drill setting 41 and 3 depth setting. Seeding rate was calculated as 168 lbs/A compared to the calibration which was estimated at 174 lbs/A. Each pound of seed contained 11,500 seeds, therefore 168 lbs/A x 11,500 seeds/lbs = 1,932,000 seeds/A. Each plot was 1 hectare (2.47 acre). All replications were planted using the marker arm on the drill to guide row placement. Treated seed was used and had been treated with Difenoconazole and Mefenoxam",https://aglog.kbs.msu.edu/observations/1450
2009-11-05,T1,R5,T1R5,Pioneer 25R47 Soft Red Winter Wheat (treated),168,pound,2016000,E,brian baer: changed from 15000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted Pioneer 25R47 Soft Red Winter Wheat into LTER Main Site treatment T1 replications 4, 5, and 6. Planted with JD 7420(a) tractor and JD 750 no-till drill. Drill setting 41 and 3 depth setting. Seeding rate was calculated as 168 lbs/A compared to the calibration which was estimated at 174 lbs/A. Each pound of seed contained 11,500 seeds, therefore 168 lbs/A x 11,500 seeds/lbs = 1,932,000 seeds/A. Each plot was 1 hectare (2.47 acre). All replications were planted using the marker arm on the drill to guide row placement. Treated seed was used and had been treated with Difenoconazole and Mefenoxam.",https://aglog.kbs.msu.edu/observations/1449
2009-11-05,T1,R4,T1R4,Pioneer 25R47 Soft Red Winter Wheat (treated),168,pound,2016000,E,brian baer: changed from 15000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted Pioneer 25R47 Soft Red Winter Wheat into LTER Main Site treatment T1 replications 4, 5, and 6. Planted with JD 7420(a) tractor and JD 750 no-till drill. Drill setting 41 and 3 depth setting. Seeding rate was calculated as 168 lbs/A compared to the calibration which was estimated at 174 lbs/A. Each pound of seed contained 11,500 seeds, therefore 168 lbs/A x 11,500 seeds/lbs = 1,932,000 seeds/A. Each plot was 1 hectare (2.47 acre). All replications were planted using the marker arm on the drill to guide row placement. Treated seed was used and had been treated with Difenoconazole and Mefenoxam.",https://aglog.kbs.msu.edu/observations/1449
2009-11-05,T1,R6,T1R6,Pioneer 25R47 Soft Red Winter Wheat (treated),168,pound,2016000,E,brian baer: changed from 15000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted Pioneer 25R47 Soft Red Winter Wheat into LTER Main Site treatment T1 replications 4, 5, and 6. Planted with JD 7420(a) tractor and JD 750 no-till drill. Drill setting 41 and 3 depth setting. Seeding rate was calculated as 168 lbs/A compared to the calibration which was estimated at 174 lbs/A. Each pound of seed contained 11,500 seeds, therefore 168 lbs/A x 11,500 seeds/lbs = 1,932,000 seeds/A. Each plot was 1 hectare (2.47 acre). All replications were planted using the marker arm on the drill to guide row placement. Treated seed was used and had been treated with Difenoconazole and Mefenoxam.",https://aglog.kbs.msu.edu/observations/1449
2009-10-22,T8,R4,T8ntR4,Pioneer 25R47 Soft Red Winter Wheat (treated),168,pound,2016000,E,brian baer: changed from 15000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted Pioneer 25R47 Soft Red Winter Wheat into LTER Main Site treatment T8nt all replications. Planted with JD 7420(a) tractor and JD 750 no-till drill. Drill setting 41 and 3 depth setting. Seeding rate was calculated as 168 lbs/A compared to the calibration which was estimated at 174 lbs/A. Each pound of seed contained 11,500 seeds, therefore 168 lbs/A x 11,500 seeds/lbs = 1,932,000 seeds/A. All replications were planted using the marker arm on the drill to guide row placement. Treated seed was used and had been treated with Difenoconazole and Mefenoxam. ",https://aglog.kbs.msu.edu/observations/1445
2009-10-22,T2,R1,T2R1,Pioneer 25R47 Soft Red Winter Wheat (treated),168,pound,2016000,E,brian baer: changed from 15000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted Pioneer 25R47 Soft Red Winter Wheat into LTER Main Site treatment T2 replications 1, 2 and 3. Planted with JD 7420(a) tractor and JD 750 no-till drill. Drill setting 41 and 3 depth setting. Seeding rate was calculated as 168 lbs/A compared to the calibration which was estimated at 174 lbs/A. Each pound of seed contained 11,500 seeds, therefore 168 lbs/A x 11,500 seeds/lbs = 1,932,000 seeds/A. Each plot was 1 hectare (2.47 acre). All replications were planted using the marker arm on the drill to guide row placement. Treated seed was used and had been treated with Difenoconazole and Mefenoxam.",https://aglog.kbs.msu.edu/observations/1444
2009-10-22,T2,R2,T2R2,Pioneer 25R47 Soft Red Winter Wheat (treated),168,pound,2016000,E,brian baer: changed from 15000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted Pioneer 25R47 Soft Red Winter Wheat into LTER Main Site treatment T2 replications 1, 2 and 3. Planted with JD 7420(a) tractor and JD 750 no-till drill. Drill setting 41 and 3 depth setting. Seeding rate was calculated as 168 lbs/A compared to the calibration which was estimated at 174 lbs/A. Each pound of seed contained 11,500 seeds, therefore 168 lbs/A x 11,500 seeds/lbs = 1,932,000 seeds/A. Each plot was 1 hectare (2.47 acre). All replications were planted using the marker arm on the drill to guide row placement. Treated seed was used and had been treated with Difenoconazole and Mefenoxam.",https://aglog.kbs.msu.edu/observations/1444
2009-10-22,T2,R3,T2R3,Pioneer 25R47 Soft Red Winter Wheat (treated),168,pound,2016000,E,brian baer: changed from 15000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted Pioneer 25R47 Soft Red Winter Wheat into LTER Main Site treatment T2 replications 1, 2 and 3. Planted with JD 7420(a) tractor and JD 750 no-till drill. Drill setting 41 and 3 depth setting. Seeding rate was calculated as 168 lbs/A compared to the calibration which was estimated at 174 lbs/A. Each pound of seed contained 11,500 seeds, therefore 168 lbs/A x 11,500 seeds/lbs = 1,932,000 seeds/A. Each plot was 1 hectare (2.47 acre). All replications were planted using the marker arm on the drill to guide row placement. Treated seed was used and had been treated with Difenoconazole and Mefenoxam.",https://aglog.kbs.msu.edu/observations/1444
2009-10-22,T8,R1,T8ntR1,Pioneer 25R47 Soft Red Winter Wheat (treated),168,pound,2016000,E,brian baer: changed from 15000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted Pioneer 25R47 Soft Red Winter Wheat into LTER Main Site treatment T8nt all replications. Planted with JD 7420(a) tractor and JD 750 no-till drill. Drill setting 41 and 3 depth setting. Seeding rate was calculated as 168 lbs/A compared to the calibration which was estimated at 174 lbs/A. Each pound of seed contained 11,500 seeds, therefore 168 lbs/A x 11,500 seeds/lbs = 1,932,000 seeds/A. All replications were planted using the marker arm on the drill to guide row placement. Treated seed was used and had been treated with Difenoconazole and Mefenoxam. ",https://aglog.kbs.msu.edu/observations/1445
2009-10-22,T8,R2,T8ntR2,Pioneer 25R47 Soft Red Winter Wheat (treated),168,pound,2016000,E,brian baer: changed from 15000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted Pioneer 25R47 Soft Red Winter Wheat into LTER Main Site treatment T8nt all replications. Planted with JD 7420(a) tractor and JD 750 no-till drill. Drill setting 41 and 3 depth setting. Seeding rate was calculated as 168 lbs/A compared to the calibration which was estimated at 174 lbs/A. Each pound of seed contained 11,500 seeds, therefore 168 lbs/A x 11,500 seeds/lbs = 1,932,000 seeds/A. All replications were planted using the marker arm on the drill to guide row placement. Treated seed was used and had been treated with Difenoconazole and Mefenoxam. ",https://aglog.kbs.msu.edu/observations/1445
2009-10-22,T8,R3,T8ntR3,Pioneer 25R47 Soft Red Winter Wheat (treated),168,pound,2016000,E,brian baer: changed from 15000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted Pioneer 25R47 Soft Red Winter Wheat into LTER Main Site treatment T8nt all replications. Planted with JD 7420(a) tractor and JD 750 no-till drill. Drill setting 41 and 3 depth setting. Seeding rate was calculated as 168 lbs/A compared to the calibration which was estimated at 174 lbs/A. Each pound of seed contained 11,500 seeds, therefore 168 lbs/A x 11,500 seeds/lbs = 1,932,000 seeds/A. All replications were planted using the marker arm on the drill to guide row placement. Treated seed was used and had been treated with Difenoconazole and Mefenoxam. ",https://aglog.kbs.msu.edu/observations/1445
